,RunId,iteration,Step,num_agents,avg_degree,tolerance,num_recommended,num_neighbor_conn,radical,schedule_type,Opinion_Clustering_Coefficient,Opinion_Homophily,Opinion_Modularity,Proportion_of_Uniform_Neighbors,Average_Radicalization
4744,431,3,6,150,2,0.1,7,5,False,Sequential,0.7261624738235329,0.8973262032085562,0.41075123680974573,0.6866666666666666,0.23133333333333336
4745,431,3,8,150,2,0.1,7,5,False,Sequential,0.8173981601838819,0.919588592800374,0.4092875669269982,0.6866666666666666,0.23133333333333336
4746,431,3,10,150,2,0.1,7,5,False,Sequential,0.8759140639437959,0.9198787353832828,0.40932144370391643,0.6866666666666666,0.23133333333333336
4747,431,3,12,150,2,0.1,7,5,False,Sequential,0.9104669291787995,0.920049710024855,0.4095550568384232,0.6866666666666666,0.23133333333333336
4748,431,3,14,150,2,0.1,7,5,False,Sequential,0.9249801002639102,0.9192697768762678,0.4089242086986575,0.6866666666666666,0.23133333333333336
4749,431,3,16,150,2,0.1,7,5,False,Sequential,0.9335496417718986,0.9184326269492203,0.40763766464625667,0.6866666666666666,0.23133333333333336
4750,431,3,18,150,2,0.1,7,5,False,Sequential,0.9377979972611195,0.9177918983320096,0.40730087295223394,0.6866666666666666,0.23133333333333336
4751,431,3,20,150,2,0.1,7,5,False,Sequential,0.9396371707058871,0.9181818181818182,0.40774836351138116,0.6866666666666666,0.23133333333333336
4752,432,3,0,150,2,0.3,0,1,True,Sequential,0.013333333333333334,0.34074074074074073,-0.008340192043895772,0.44666666666666666,0.261466574194511
4753,432,3,2,150,2,0.3,0,1,True,Sequential,0.0176969696969697,0.714859437751004,0.25438299382268026,0.44666666666666666,0.17658999323141603
4754,432,3,4,150,2,0.3,0,1,True,Sequential,0.0495493765493765,0.6960352422907489,0.15818034504841938,0.20666666666666667,0.13016633531421504
4755,432,3,6,150,2,0.3,0,1,True,Sequential,0.08452134466840347,0.6652482269503546,0.0783874050601076,0.11333333333333333,0.09517978407493805
4756,432,3,8,150,2,0.3,0,1,True,Sequential,0.10665197484547317,0.6206543967280164,0.03537330472856834,0.05333333333333334,0.08317978407493803
4757,432,3,10,150,2,0.3,0,1,True,Sequential,0.1258927162605719,0.6067146282973621,0.021778899821789197,0.04666666666666667,0.08384645074160471
4758,432,3,12,150,2,0.3,0,1,True,Sequential,0.1522521265093991,0.6157894736842106,0.019215070983379497,0.05333333333333334,0.08517978407493805
4759,432,3,14,150,2,0.3,0,1,True,Sequential,0.1779156597872277,0.6127777777777778,0.010973919753086387,0.05333333333333334,0.0858464507416047
4760,432,3,16,150,2,0.3,0,1,True,Sequential,0.20419786555721114,0.6194137433925997,0.007482633312404604,0.05333333333333334,0.08717978407493804
4761,432,3,18,150,2,0.3,0,1,True,Sequential,0.22948303369957637,0.6264343391415215,0.003660634153504496,0.05333333333333334,0.08851311740827138
4762,432,3,20,150,2,0.3,0,1,True,Sequential,0.2526035833786032,0.6301526717557252,0.0074369937649322124,0.04666666666666667,0.0878464507416047
4763,433,3,0,150,2,0.3,0,1,False,Sequential,0.01,0.2949640287769784,-0.003623000879871635,0.38666666666666666,0.24523390061724654
4764,433,3,2,150,2,0.3,0,1,False,Sequential,0.02568253968253969,0.6526717557251909,0.22410552998077038,0.36,0.15971827363248303
4765,433,3,4,150,2,0.3,0,1,False,Sequential,0.0645397565397565,0.7615062761506276,0.15145699480051117,0.15333333333333332,0.10804544670222943
4766,433,3,6,150,2,0.3,0,1,False,Sequential,0.08652492387786499,0.8646408839779005,0.10927150422758772,0.1,0.07128694712085892
4767,433,3,8,150,2,0.3,0,1,False,Sequential,0.10880128815113325,0.9557344064386318,0.06059951256836793,0.09333333333333334,0.044620280454192265
4768,433,3,10,150,2,0.3,0,1,False,Sequential,0.13109017891218716,0.9795758051846033,0.04280608369242389,0.06666666666666667,0.03813450483010305
4769,433,3,12,150,2,0.3,0,1,False,Sequential,0.1573992697350068,0.9845857418111753,0.04444015445608099,0.04,0.03680117149676971
4770,433,3,14,150,2,0.3,0,1,False,Sequential,0.18099789070002067,0.9901639344262295,0.0332229985965541,0.03333333333333333,0.03613450483010304
4771,433,3,16,150,2,0.3,0,1,False,Sequential,0.2057591636163503,0.9890840056953014,0.03253297875479587,0.03333333333333333,0.03613450483010304
4772,433,3,18,150,2,0.3,0,1,False,Sequential,0.2283583946871207,0.9895090222408729,0.03194645806452866,0.03333333333333333,0.03613450483010304
4773,433,3,20,150,2,0.3,0,1,False,Sequential,0.2540351825157721,1.0,0.026192507259511742,0.03333333333333333,0.03666666666666667
4774,434,3,0,150,2,0.3,0,5,True,Sequential,0.0,0.26857142857142857,-0.10847346938775507,0.26,0.22964553940485166
4775,434,3,2,150,2,0.3,0,5,True,Sequential,0.12252658087714129,0.8329026701119724,0.07487382420779856,0.10666666666666667,0.09828090402838602
4776,434,3,4,150,2,0.3,0,5,True,Sequential,0.23924985539004506,0.9119086460032626,0.024724298704789354,0.02666666666666667,0.05999999999999998
4777,434,3,6,150,2,0.3,0,5,True,Sequential,0.37126726449047665,0.9984488107549121,0.01414450923922754,0.013333333333333334,0.031999999999999994
4778,434,3,8,150,2,0.3,0,5,True,Sequential,0.49046407721893504,1.0,0.0019828444781103014,0.013333333333333334,0.009333333333333332
4779,434,3,10,150,2,0.3,0,5,True,Sequential,0.6165037814780306,1.0,0.0014838422373511743,0.013333333333333334,0.007999999999999998
4780,434,3,12,150,2,0.3,0,5,True,Sequential,0.7424099710965468,1.0,0.0012211381548896145,0.006666666666666667,0.007999999999999998
4781,434,3,14,150,2,0.3,0,5,True,Sequential,0.8686390650896718,1.0,0.0006705119584376887,0.006666666666666667,0.007999999999999998
4782,434,3,16,150,2,0.3,0,5,True,Sequential,0.9813189618884295,1.0,0.0006169314512623311,0.006666666666666667,0.007999999999999998
4783,434,3,18,150,2,0.3,0,5,True,Sequential,0.9933333333333333,1.0,0.0007594374692882332,0.006666666666666667,0.007999999999999998
4784,434,3,20,150,2,0.3,0,5,True,Sequential,0.9933333333333333,1.0,0.0007594374692882332,0.006666666666666667,0.007999999999999998
4785,435,3,0,150,2,0.3,0,5,False,Sequential,0.0,0.32653061224489793,0.04088574205192283,0.4,0.2757510917536096
4786,435,3,2,150,2,0.3,0,5,False,Sequential,0.12416020912924926,0.6183368869936035,0.21295309168443496,0.23333333333333334,0.15266666666666664
4787,435,3,4,150,2,0.3,0,5,False,Sequential,0.2158368896705222,0.9168601950766373,0.04195077500173121,0.013333333333333334,0.05466666666666665
4788,435,3,6,150,2,0.3,0,5,False,Sequential,0.3362610094479365,0.9476425438596491,0.009331559650565618,0.0,0.041333333333333326
4789,435,3,8,150,2,0.3,0,5,False,Sequential,0.4642671936798965,0.960955710955711,0.008277876940464335,0.0,0.041999999999999996
4790,435,3,10,150,2,0.3,0,5,False,Sequential,0.5949338511308957,0.9890192539109507,0.004007565950002956,0.0,0.041999999999999996
4791,435,3,12,150,2,0.3,0,5,False,Sequential,0.7255528677578035,1.0,0.005461432810627331,0.0,0.041999999999999996
4792,435,3,14,150,2,0.3,0,5,False,Sequential,0.8579277021679114,1.0,0.004042095183287547,0.0,0.041999999999999996
4793,435,3,16,150,2,0.3,0,5,False,Sequential,0.9825989011599662,1.0,0.001982274207009943,0.0,0.041999999999999996
4794,435,3,18,150,2,0.3,0,5,False,Sequential,1.0,1.0,0.0032264900662251905,0.0,0.041999999999999996
4795,435,3,20,150,2,0.3,0,5,False,Sequential,1.0,1.0,0.0032264900662251905,0.0,0.041999999999999996
4796,436,3,0,150,2,0.3,1,1,True,Sequential,0.0006666666666666668,0.28169014084507044,-0.049419757984526885,0.35333333333333333,0.24151443137404882
4797,436,3,2,150,2,0.3,1,1,True,Sequential,0.04851659451659449,0.6871165644171779,0.20774210546125182,0.34,0.1587492669474672
4798,436,3,4,150,2,0.3,1,1,True,Sequential,0.07724170176801753,0.6903633491311216,0.1073563287237733,0.15333333333333332,0.10583317307135597
4799,436,3,6,150,2,0.3,1,1,True,Sequential,0.11102710138955925,0.6316851664984864,0.08262098543806468,0.08,0.08403881348993551
4800,436,3,8,150,2,0.3,1,1,True,Sequential,0.13559604128931274,0.605301914580265,0.052751544873449414,0.04666666666666667,0.07870548015660218
4801,436,3,10,150,2,0.3,1,1,True,Sequential,0.16975673876247638,0.5751748251748252,0.04117900359159107,0.04666666666666667,0.07831000485549118
4802,436,3,12,150,2,0.3,1,1,True,Sequential,0.20108523412284618,0.5682036503362152,0.027879860401723345,0.04666666666666667,0.07697667152215786
4803,436,3,14,150,2,0.3,1,1,True,Sequential,0.24616656914943852,0.5565536953858717,0.024822007999531805,0.04666666666666667,0.07697667152215786
4804,436,3,16,150,2,0.3,1,1,True,Sequential,0.282767265047214,0.5593761077632046,0.019809146497234642,0.04666666666666667,0.07697667152215786
4805,436,3,18,150,2,0.3,1,1,True,Sequential,0.32029383393137606,0.5428929242329368,0.012734232038861185,0.04666666666666667,0.07697667152215786
4806,436,3,20,150,2,0.3,1,1,True,Sequential,0.35791501170964435,0.5492170022371364,0.01673015698742296,0.04666666666666667,0.07697667152215786
4807,437,3,0,150,2,0.3,1,1,False,Sequential,0.006666666666666667,0.5185185185185185,0.00358177107148297,0.36666666666666664,0.23391882351142623
4808,437,3,2,150,2,0.3,1,1,False,Sequential,0.0739342944637062,0.6635687732342007,0.1786666850927986,0.16666666666666666,0.13171364102563082
4809,437,3,4,150,2,0.3,1,1,False,Sequential,0.11157612604761605,0.676333021515435,0.07420492998973541,0.03333333333333333,0.07133333333333332
4810,437,3,6,150,2,0.3,1,1,False,Sequential,0.16097701526116376,0.973397823458283,0.03658402407267421,0.006666666666666667,0.03533333333333333
4811,437,3,8,150,2,0.3,1,1,False,Sequential,0.2114220534077342,1.0,0.0207320155914301,0.0,0.02666666666666666
4812,437,3,10,150,2,0.3,1,1,False,Sequential,0.2614874528858631,1.0,0.022715721749359208,0.0,0.02399999999999999
4813,437,3,12,150,2,0.3,1,1,False,Sequential,0.31513322434877256,1.0,0.017585947790522943,0.0,0.02399999999999999
4814,437,3,14,150,2,0.3,1,1,False,Sequential,0.3648115925244557,1.0,0.014439842511321244,0.0,0.02399999999999999
4815,437,3,16,150,2,0.3,1,1,False,Sequential,0.4173269867656794,1.0,0.011504195904238547,0.0,0.02399999999999999
4816,437,3,18,150,2,0.3,1,1,False,Sequential,0.4696848324364015,1.0,0.010070584215841491,0.0,0.02399999999999999
4817,437,3,20,150,2,0.3,1,1,False,Sequential,0.5234669382754937,1.0,0.008599320374197174,0.0,0.02399999999999999
4818,438,3,0,150,2,0.3,1,5,True,Sequential,0.0,0.39473684210526316,-0.007119979224376766,0.32666666666666666,0.2549439729220118
4819,438,3,2,150,2,0.3,1,5,True,Sequential,0.1258858354908428,0.7202543142597638,0.16390722330702584,0.12,0.11199999999999997
4820,438,3,4,150,2,0.3,1,5,True,Sequential,0.25485329469347645,0.9851823708206687,0.021817056383440725,0.0,0.03666666666666666
4821,438,3,6,150,2,0.3,1,5,True,Sequential,0.40314366262718415,1.0,0.0025878107570977563,0.0,0.011999999999999997
4822,438,3,8,150,2,0.3,1,5,True,Sequential,0.5539387063996196,1.0,0.0023242615744644007,0.0,0.010666666666666665
4823,438,3,10,150,2,0.3,1,5,True,Sequential,0.7084914314661106,1.0,0.0013763821415952726,0.0,0.010666666666666665
4824,438,3,12,150,2,0.3,1,5,True,Sequential,0.8617178098769148,1.0,0.0013530127765251417,0.0,0.010666666666666665
4825,438,3,14,150,2,0.3,1,5,True,Sequential,0.995121703290871,1.0,0.001062689656691547,0.0,0.010666666666666665
4826,438,3,16,150,2,0.3,1,5,True,Sequential,1.0,1.0,0.0012621044885945468,0.0,0.010666666666666665
4827,438,3,18,150,2,0.3,1,5,True,Sequential,1.0,1.0,0.0012621044885945468,0.0,0.010666666666666665
4828,438,3,20,150,2,0.3,1,5,True,Sequential,1.0,1.0,0.0012621044885945468,0.0,0.010666666666666665
4829,439,3,0,150,2,0.3,1,5,False,Sequential,0.019523809523809527,0.32075471698113206,-0.04137494561132868,0.34,0.24786857072356971
4830,439,3,2,150,2,0.3,1,5,False,Sequential,0.1634286628324282,0.6455598455598456,0.17534950283985035,0.10666666666666667,0.11220093107018428
4831,439,3,4,150,2,0.3,1,5,False,Sequential,0.2763373979742592,0.9996636394214599,0.012759470281303958,0.006666666666666667,0.029999999999999995
4832,439,3,6,150,2,0.3,1,5,False,Sequential,0.43305047815457715,0.9981108312342569,0.002782708228026988,0.0,0.009999999999999997
4833,439,3,8,150,2,0.3,1,5,False,Sequential,0.5878315288012653,1.0,0.001529402896006088,0.0,0.010666666666666665
4834,439,3,10,150,2,0.3,1,5,False,Sequential,0.7451419454088848,1.0,0.0009623052017928482,0.0,0.010666666666666665
4835,439,3,12,150,2,0.3,1,5,False,Sequential,0.902557351845218,1.0,-0.0006569358157851538,0.0,0.010666666666666665
4836,439,3,14,150,2,0.3,1,5,False,Sequential,0.9998233505385912,1.0,0.000854358120341207,0.0,0.010666666666666665
4837,439,3,16,150,2,0.3,1,5,False,Sequential,1.0,1.0,0.0012621044885945468,0.0,0.010666666666666665
4838,439,3,18,150,2,0.3,1,5,False,Sequential,1.0,1.0,0.0012621044885945468,0.0,0.010666666666666665
4839,439,3,20,150,2,0.3,1,5,False,Sequential,1.0,1.0,0.0012621044885945468,0.0,0.010666666666666665
4840,440,3,0,150,2,0.3,7,1,True,Sequential,0.0,0.48427672955974843,0.0030062101973813704,0.34,0.252870730782254
4841,440,3,2,150,2,0.3,7,1,True,Sequential,0.0961322677063691,0.7298245614035088,0.1119375192366882,0.26,0.15142511503878378
4842,440,3,4,150,2,0.3,7,1,True,Sequential,0.2113890666020778,0.9934725848563969,0.009294110328654584,0.13333333333333333,0.09224248308554817
4843,440,3,6,150,2,0.3,7,1,True,Sequential,0.3419045564384092,0.9975133214920071,-0.007496821455725919,0.11333333333333333,0.07505276270149075
4844,440,3,8,150,2,0.3,7,1,True,Sequential,0.4971344354727402,0.9993136582017845,-0.0020274116947973492,0.09333333333333334,0.05505276270149075
4845,440,3,10,150,2,0.3,7,1,True,Sequential,0.6387290784216503,0.9998362534796136,0.0015752324097237434,0.06666666666666667,0.04105276270149076
4846,440,3,12,150,2,0.3,7,1,True,Sequential,0.7794123871251026,1.0,-0.0007273398515151731,0.06666666666666667,0.03771805343704861
4847,440,3,14,150,2,0.3,7,1,True,Sequential,0.8935965361782363,1.0,-0.0040428949836607934,0.06666666666666667,0.03756211893662337
4848,440,3,16,150,2,0.3,7,1,True,Sequential,0.9383465155480096,1.0,-0.0049408304579009864,0.06666666666666667,0.036895452269956705
4849,440,3,18,150,2,0.3,7,1,True,Sequential,0.9436083706378399,1.0,-0.003324872456726216,0.06666666666666667,0.036895452269956705
4850,440,3,20,150,2,0.3,7,1,True,Sequential,0.9509797960514224,1.0,-0.002527566868033823,0.06666666666666667,0.036895452269956705
4851,441,3,0,150,2,0.3,7,1,False,Sequential,0.0,0.21476510067114093,-0.07272194946173599,0.30666666666666664,0.24212914626080467
4852,441,3,2,150,2,0.3,7,1,False,Sequential,0.20860400155449074,0.6586726157278304,0.14337158603716693,0.08666666666666667,0.1113333333333333
4853,441,3,4,150,2,0.3,7,1,False,Sequential,0.3817965186458383,1.0,0.0038256186998865092,0.0,0.01866666666666666
4854,441,3,6,150,2,0.3,7,1,False,Sequential,0.584088609727763,1.0,0.004123848565356499,0.0,0.01133333333333333
4855,441,3,8,150,2,0.3,7,1,False,Sequential,0.7919341177328861,1.0,0.0024403033663551142,0.0,0.01133333333333333
4856,441,3,10,150,2,0.3,7,1,False,Sequential,0.9875796735110637,1.0,0.0011530858954902998,0.0,0.01133333333333333
4857,441,3,12,150,2,0.3,7,1,False,Sequential,1.0,1.0,0.0013309786607800054,0.0,0.01133333333333333
4858,441,3,14,150,2,0.3,7,1,False,Sequential,1.0,1.0,0.0013309786607800054,0.0,0.01133333333333333
4859,441,3,16,150,2,0.3,7,1,False,Sequential,1.0,1.0,0.0013309786607800054,0.0,0.01133333333333333
4860,441,3,18,150,2,0.3,7,1,False,Sequential,1.0,1.0,0.0013309786607800054,0.0,0.01133333333333333
4861,441,3,20,150,2,0.3,7,1,False,Sequential,1.0,1.0,0.0013309786607800054,0.0,0.01133333333333333
4862,442,3,0,150,2,0.3,7,5,True,Sequential,0.01,0.3558282208588957,0.007678121118596892,0.3,0.24258622141402977
4863,442,3,2,150,2,0.3,7,5,True,Sequential,0.18835970624708848,0.9382192610539067,0.06658483139451485,0.11333333333333333,0.09639655756207137
4864,442,3,4,150,2,0.3,7,5,True,Sequential,0.41572912923173067,0.9854969091773657,0.019392427637170716,0.02666666666666667,0.047063224228738036
4865,442,3,6,150,2,0.3,7,5,True,Sequential,0.64610870583888,1.0,-0.0015398930349202894,0.02,0.04506322422873804
4866,442,3,8,150,2,0.3,7,5,True,Sequential,0.8627560500568588,1.0,-0.015915948437241645,0.02,0.04506322422873804
4867,442,3,10,150,2,0.3,7,5,True,Sequential,0.968246664561248,1.0,-0.008031368344842943,0.02,0.04506322422873804
4868,442,3,12,150,2,0.3,7,5,True,Sequential,0.98,1.0,0.0031643471876708074,0.02,0.04506322422873804
4869,442,3,14,150,2,0.3,7,5,True,Sequential,0.98,1.0,0.0033048354197690397,0.02,0.04506322422873804
4870,442,3,16,150,2,0.3,7,5,True,Sequential,0.98,1.0,0.0034452719506919863,0.02,0.04466666666666665
4871,442,3,18,150,2,0.3,7,5,True,Sequential,0.98,1.0,0.0034452719506919863,0.02,0.04466666666666665
4872,442,3,20,150,2,0.3,7,5,True,Sequential,0.9866666666666667,1.0,0.00358565680182824,0.02,0.04466666666666665
4873,443,3,0,150,2,0.3,7,5,False,Sequential,0.006666666666666667,0.2967741935483871,-0.035046826222684735,0.3466666666666667,0.24785952211532938
4874,443,3,2,150,2,0.3,7,5,False,Sequential,0.27742191710116326,0.6122531237404273,0.16461041033986473,0.08666666666666667,0.11799999999999997
4875,443,3,4,150,2,0.3,7,5,False,Sequential,0.5430996609857947,1.0,0.0010219781286968741,0.0,0.014666666666666661
4876,443,3,6,150,2,0.3,7,5,False,Sequential,0.8495056535588255,1.0,0.000572533863912055,0.0,0.003999999999999999
4877,443,3,8,150,2,0.3,7,5,False,Sequential,1.0,1.0,0.0005086092715231823,0.0,0.003999999999999999
4878,443,3,10,150,2,0.3,7,5,False,Sequential,1.0,1.0,0.0005086092715231823,0.0,0.003999999999999999
4879,443,3,12,150,2,0.3,7,5,False,Sequential,1.0,1.0,0.0005086092715231823,0.0,0.003999999999999999
4880,443,3,14,150,2,0.3,7,5,False,Sequential,1.0,1.0,0.0005086092715231823,0.0,0.003999999999999999
4881,443,3,16,150,2,0.3,7,5,False,Sequential,1.0,1.0,0.0005086092715231823,0.0,0.003999999999999999
4882,443,3,18,150,2,0.3,7,5,False,Sequential,1.0,1.0,0.0005086092715231823,0.0,0.003999999999999999
4883,443,3,20,150,2,0.3,7,5,False,Sequential,1.0,1.0,0.0005086092715231823,0.0,0.003999999999999999
4884,444,3,0,150,2,0.5,0,1,True,Sequential,0.0,0.40145985401459855,0.010842346422292093,0.3933333333333333,0.23771434026969085
4885,444,3,2,150,2,0.5,0,1,True,Sequential,0.04020912420912419,0.6470588235294118,0.0675820069204152,0.02666666666666667,0.0901678425407259
4886,444,3,4,150,2,0.5,0,1,True,Sequential,0.07450428908323639,0.9806896551724138,-0.00018644470868013255,0.8933333333333333,0.09866666666666662
4887,444,3,6,150,2,0.5,0,1,True,Sequential,0.09862337185040991,1.0,0.0,1.0,0.09999999999999996
4888,444,3,8,150,2,0.5,0,1,True,Sequential,0.12718824159874417,1.0,0.0,1.0,0.09999999999999996
4889,444,3,10,150,2,0.5,0,1,True,Sequential,0.1526541929954414,1.0,0.0,1.0,0.09999999999999996
4890,444,3,12,150,2,0.5,0,1,True,Sequential,0.1790502151513584,1.0,0.0,1.0,0.09999999999999996
4891,444,3,14,150,2,0.5,0,1,True,Sequential,0.20174627608105497,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
4892,444,3,16,150,2,0.5,0,1,True,Sequential,0.2270412806784953,1.0,0.0,1.0,0.09999999999999996
4893,444,3,18,150,2,0.5,0,1,True,Sequential,0.2508861772750774,1.0,0.0,1.0,0.09999999999999996
4894,444,3,20,150,2,0.5,0,1,True,Sequential,0.27648741749380934,1.0,0.0,1.0,0.09999999999999996
4895,445,3,0,150,2,0.5,0,1,False,Sequential,0.0051111111111111105,0.46099290780141844,0.09564408228962318,0.47333333333333333,0.22731685749079508
4896,445,3,2,150,2,0.5,0,1,False,Sequential,0.04186195286195285,0.5694117647058824,0.17020899653979238,0.12666666666666668,0.12541561549700206
4897,445,3,4,150,2,0.5,0,1,False,Sequential,0.06451501330913091,0.6174033149171271,0.04039482921766737,0.006666666666666667,0.0793333333333333
4898,445,3,6,150,2,0.5,0,1,False,Sequential,0.08811139617176758,1.0,0.0,1.0,0.09999999999999996
4899,445,3,8,150,2,0.5,0,1,False,Sequential,0.1133456684518872,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
4900,445,3,10,150,2,0.5,0,1,False,Sequential,0.13982885211255358,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
4901,445,3,12,150,2,0.5,0,1,False,Sequential,0.16670989427325592,1.0,0.0,1.0,0.09999999999999996
4902,445,3,14,150,2,0.5,0,1,False,Sequential,0.1957879358802209,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
4903,445,3,16,150,2,0.5,0,1,False,Sequential,0.22414999771346183,1.0,0.0,1.0,0.09999999999999996
4904,445,3,18,150,2,0.5,0,1,False,Sequential,0.25194756013711694,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
4905,445,3,20,150,2,0.5,0,1,False,Sequential,0.2758446358096808,1.0,0.0,1.0,0.09999999999999996
4906,446,3,0,150,2,0.5,0,5,True,Sequential,0.0,0.2517985611510791,-0.0655245587702499,0.32666666666666666,0.25455006914909767
4907,446,3,2,150,2,0.5,0,5,True,Sequential,0.13542563273798486,0.8352788586251622,0.0009145146448512032,0.03333333333333333,0.09466666666666664
4908,446,3,4,150,2,0.5,0,5,True,Sequential,0.2683293948901311,1.0,0.0,1.0,0.09999999999999996
4909,446,3,6,150,2,0.5,0,5,True,Sequential,0.4041286799424088,1.0,0.0,1.0,0.09999999999999996
4910,446,3,8,150,2,0.5,0,5,True,Sequential,0.5386142601000002,1.0,0.0,1.0,0.09999999999999996
4911,446,3,10,150,2,0.5,0,5,True,Sequential,0.6720236826504349,1.0,0.0,1.0,0.09999999999999996
4912,446,3,12,150,2,0.5,0,5,True,Sequential,0.8038579355738432,1.0,0.0,1.0,0.09999999999999996
4913,446,3,14,150,2,0.5,0,5,True,Sequential,0.934010963799233,1.0,0.0,1.0,0.09999999999999996
4914,446,3,16,150,2,0.5,0,5,True,Sequential,1.0,1.0,0.0,1.0,0.09999999999999996
4915,446,3,18,150,2,0.5,0,5,True,Sequential,1.0,1.0,0.0,1.0,0.09999999999999996
4916,446,3,20,150,2,0.5,0,5,True,Sequential,1.0,1.0,0.0,1.0,0.09999999999999996
4917,447,3,0,150,2,0.5,0,5,False,Sequential,0.0,0.2905405405405405,-0.020293097151205225,0.3466666666666667,0.2567589127839158
4918,447,3,2,150,2,0.5,0,5,False,Sequential,0.1405112130544815,0.8218572331017057,0.010977541303704973,0.04666666666666667,0.08999999999999997
4919,447,3,4,150,2,0.5,0,5,False,Sequential,0.2734001994403805,1.0,0.0,1.0,0.09999999999999996
4920,447,3,6,150,2,0.5,0,5,False,Sequential,0.40975285819735147,1.0,0.0,1.0,0.09999999999999996
4921,447,3,8,150,2,0.5,0,5,False,Sequential,0.5421159060309726,1.0,0.0,1.0,0.09999999999999996
4922,447,3,10,150,2,0.5,0,5,False,Sequential,0.6756855093256355,1.0,0.0,1.0,0.09999999999999996
4923,447,3,12,150,2,0.5,0,5,False,Sequential,0.8080057810635787,1.0,0.0,1.0,0.09999999999999996
4924,447,3,14,150,2,0.5,0,5,False,Sequential,0.9383636111204301,1.0,1.1102230246251565e-16,1.0,0.09999999999999996
4925,447,3,16,150,2,0.5,0,5,False,Sequential,1.0,1.0,0.0,1.0,0.09999999999999996
4926,447,3,18,150,2,0.5,0,5,False,Sequential,1.0,1.0,0.0,1.0,0.09999999999999996
4927,447,3,20,150,2,0.5,0,5,False,Sequential,1.0,1.0,0.0,1.0,0.09999999999999996
4928,448,3,0,150,2,0.5,1,1,True,Sequential,0.014444444444444444,0.25146198830409355,-0.044475223145583276,0.29333333333333333,0.24319020075940395
4929,448,3,2,150,2,0.5,1,1,True,Sequential,0.043967254967254926,0.6554307116104869,0.061627670468094656,0.04666666666666667,0.09078758170699865
4930,448,3,4,150,2,0.5,1,1,True,Sequential,0.07835925896142608,0.972972972972973,0.005029680986356019,0.7533333333333333,0.1050141387620422
4931,448,3,6,150,2,0.5,1,1,True,Sequential,0.09742776050071775,1.0,0.0017391291174601792,1.0,0.10266666666666663
4932,448,3,8,150,2,0.5,1,1,True,Sequential,0.12269517377640039,1.0,0.001385040886080439,1.0,0.10266666666666663
4933,448,3,10,150,2,0.5,1,1,True,Sequential,0.15358891036628078,1.0,0.001149424907270561,1.0,0.10266666666666663
4934,448,3,12,150,2,0.5,1,1,True,Sequential,0.18281013511844357,1.0,0.0009818357965269762,1.0,0.10266666666666663
4935,448,3,14,150,2,0.5,1,1,True,Sequential,0.20971993737069114,1.0,0.0008587374971953477,1.0,0.10266666666666663
4936,448,3,16,150,2,0.5,1,1,True,Sequential,0.23514309633915403,1.0,0.0007619046512492566,1.0,0.10266666666666663
4937,448,3,18,150,2,0.5,1,1,True,Sequential,0.26095736934639635,1.0,0.0006851660723236886,1.0,0.10266666666666663
4938,448,3,20,150,2,0.5,1,1,True,Sequential,0.2884891692293836,1.0,0.0006220839211152401,1.0,0.10266666666666663
4939,449,3,0,150,2,0.5,1,1,False,Sequential,0.0,0.3197278911564626,-0.03063538340506275,0.32666666666666666,0.23697256787610418
4940,449,3,2,150,2,0.5,1,1,False,Sequential,0.06574051874051869,0.6368638239339752,0.0462595240753109,0.05333333333333334,0.09188849474594551
4941,449,3,4,150,2,0.5,1,1,False,Sequential,0.11614234327614317,1.0,0.0,1.0,0.09999999999999996
4942,449,3,6,150,2,0.5,1,1,False,Sequential,0.17273462454846628,1.0,0.0,1.0,0.09999999999999996
4943,449,3,8,150,2,0.5,1,1,False,Sequential,0.22515100779305353,1.0,0.0,1.0,0.09999999999999996
4944,449,3,10,150,2,0.5,1,1,False,Sequential,0.27992376861633306,1.0,0.0,1.0,0.09999999999999996
4945,449,3,12,150,2,0.5,1,1,False,Sequential,0.3326600442477203,1.0,0.0,1.0,0.09999999999999996
4946,449,3,14,150,2,0.5,1,1,False,Sequential,0.38641357770943324,1.0,0.0,1.0,0.09999999999999996
4947,449,3,16,150,2,0.5,1,1,False,Sequential,0.4406181521735657,1.0,0.0,1.0,0.09999999999999996
4948,449,3,18,150,2,0.5,1,1,False,Sequential,0.49322159446425645,1.0,0.0,1.0,0.09999999999999996
4949,449,3,20,150,2,0.5,1,1,False,Sequential,0.5456009690472826,1.0,0.0,1.0,0.09999999999999996
4950,450,3,0,150,2,0.5,1,5,True,Sequential,0.014,0.31125827814569534,-0.017104512959957935,0.30666666666666664,0.2383983814533724
4951,450,3,2,150,2,0.5,1,5,True,Sequential,0.1433748668073103,0.7939124920735574,0.008838008644396385,0.02,0.15266666666666664
4952,450,3,4,150,2,0.5,1,5,True,Sequential,0.2744795755243399,1.0,0.0,1.0,0.29800000000000004
4953,450,3,6,150,2,0.5,1,5,True,Sequential,0.408711517719327,1.0,0.0,1.0,0.3
4954,450,3,8,150,2,0.5,1,5,True,Sequential,0.5422461170776349,1.0,0.0,1.0,0.3
